date,id,tweet,label
Thu Jun 27 04:35:08 +0000 2019,2297059165,Accident on CA-17 Northbound north of Granite Creek Rd (Scotts Valley). Lanes blocked. Expect delays.,1
Thu Jun 27 00:55:07 +0000 2019,2297059165,Residual delays on CA-1 Southbound south of CA-17 N (Santa Cruz). Right shoulder blocked. Expect delays.,1
Thu Jun 27 00:30:04 +0000 2019,2297059165,Residual delays on CA-17 Southbound north of E Hamilton Ave (Campbell). Right shoulder blocked. Expect delays.,1
Wed Jun 26 23:30:05 +0000 2019,2297059165,Accident on CA-17 Southbound south of E Hamilton Ave (Campbell). Right lane and exit ramp blocked. Expect delays.,1
Wed Jun 26 23:05:05 +0000 2019,2297059165,Accident on CA-17 Southbound south of E Hamilton Ave (Campbell). Left shoulder blocked. Expect delays.,1
Wed Jun 26 22:30:05 +0000 2019,2297059165,Accident with injuries on CA-17 Northbound south of Alma Bridge Rd (Los Gatos). Lanes blocked. Expect delays.,1
Wed Jun 26 21:30:05 +0000 2019,2297059165,Accident on CA-17 Northbound south of Alma Bridge Rd (Los Gatos). Lanes blocked. Expect delays.,1
Wed Jun 26 20:00:05 +0000 2019,2297059165,Obstruction on CA-17 Southbound south of Madrone Dr (Los Gatos). Lane blocked. Expect delays.,1
Wed Jun 26 19:35:05 +0000 2019,2297059165,Obstruction on CA-17 Northbound south of E Hamilton Ave (Campbell). Lanes blocked. Expect delays.,1
Wed Jun 26 17:05:05 +0000 2019,2297059165,Obstruction on CA-1 Northbound at CA-17 N (Santa Cruz). Center Divider blocked. Expect delays.,1
Wed Jun 26 16:50:05 +0000 2019,2297059165,Obstruction on CA-1 Southbound north of CA-17 N (Santa Cruz). Lanes blocked. Expect delays.,1
Wed Jun 26 16:45:05 +0000 2019,2297059165,Obstruction on CA-1 Southbound north of CA-17 N (Santa Cruz). All lanes blocked. Expect delays.,1
Wed Jun 26 10:10:05 +0000 2019,2297059165,Accident on CA-17 Northbound south of El Rancho Dr (Scotts Valley). Lanes blocked. Expect delays.,1
Wed Jun 26 10:05:05 +0000 2019,2297059165,Accident on CA-17 Northbound north of El Rancho Dr (Scotts Valley). Lanes blocked. Expect delays.,1
Wed Jun 26 05:30:05 +0000 2019,2297059165,Accident on CA-17 Southbound south of Los Gatos Saratoga Rd (Los Gatos). Right shoulder blocked. Expect delays.,1
Wed Jun 26 05:20:05 +0000 2019,2297059165,Accident on CA-17 Southbound at Los Gatos Saratoga Rd (Los Gatos). Right shoulder blocked. Expect delays.,1
Wed Jun 26 01:05:05 +0000 2019,2297059165,Obstruction on CA-17 Southbound at Glenwood Dr (Los Gatos). Lane blocked. Expect delays.,1
Tue Jun 25 23:40:06 +0000 2019,2297059165,Obstruction on CA-17 Southbound north of S Santa Cruz Ave (Los Gatos). Lanes blocked. Expect delays.,1
Tue Jun 25 23:25:05 +0000 2019,2297059165,Obstruction on CA-17 Southbound north of Pasatiempo Dr (Santa Cruz). Lane blocked. Expect delays.,1
Tue Jun 25 22:55:05 +0000 2019,2297059165,Obstruction on CA-17 Northbound south of E Hamilton Ave (Campbell). Lanes blocked. Expect delays.,1
Tue Jun 25 22:05:05 +0000 2019,2297059165,Obstruction on CA-17 Northbound south of Lark Ave (Los Gatos). Lane blocked. Expect delays.,1
Tue Jun 25 20:35:06 +0000 2019,2297059165,Obstruction on CA-17 Northbound at Lark Ave (Los Gatos). Lane blocked. Expect delays.,1
Tue Jun 25 20:20:05 +0000 2019,2297059165,Obstruction on CA-17 Northbound at Lark Ave (Los Gatos). Right shoulder blocked. Expect delays.,1
Tue Jun 25 19:10:05 +0000 2019,2297059165,Obstruction on CA-17 Southbound north of CA-85 N (Los Gatos). Lanes blocked. Expect delays.,1
Tue Jun 25 19:05:05 +0000 2019,2297059165,Disabled vehicle on CA-1 Southbound north of CA-17 N (Santa Cruz). Center lane blocked. Expect delays.,1
Tue Jun 25 18:35:05 +0000 2019,2297059165,Obstruction on CA-17 Northbound south of Summit Rd (Los Gatos). Lanes blocked. Expect delays.,1
Tue Jun 25 17:50:06 +0000 2019,2297059165,Residual delays on CA-17 Southbound north of CA-85 N (Los Gatos). Center Divider blocked. Expect delays.,1
Tue Jun 25 17:45:05 +0000 2019,2297059165,Obstruction on CA-17 Southbound north of CA-85 N (Los Gatos). Center Divider blocked. Expect delays.,1
Tue Jun 25 13:00:05 +0000 2019,2297059165,Residual delays on CA-17 Northbound at CA-1 S (Santa Cruz). Right shoulder blocked. Expect delays.,1
Mon Jun 24 23:55:06 +0000 2019,2297059165,Residual delays on I-280 Southbound south of CA-17 N (San Jose). Right shoulder blocked. Expect delays.,1
Mon Jun 24 22:25:05 +0000 2019,2297059165,Residual delays on CA-17 Southbound at I-280 N (San Jose). Right shoulder blocked. Expect delays.,1
Mon Jun 24 21:25:07 +0000 2019,2297059165,Accident on CA-17 Southbound at Glenwood Cutoff (Scotts Valley). Lane blocked. Expect delays.,1
Mon Jun 24 21:20:05 +0000 2019,2297059165,Residual delays on CA-17 Southbound at Glenwood Cutoff (Scotts Valley). Right shoulder blocked. Expect delays.,1
Mon Jun 24 21:15:06 +0000 2019,2297059165,Accident on CA-17 Southbound at Glenwood Cutoff (Scotts Valley). Right shoulder blocked. Expect delays.,1
Mon Jun 24 21:10:05 +0000 2019,2297059165,Accident on CA-17 Southbound at Glenwood Cutoff (Scotts Valley). Right lane blocked. Expect delays.,1
Mon Jun 24 17:20:06 +0000 2019,2297059165,Obstruction on CA-17 Northbound at Alma Bridge Rd (Los Gatos). Lane blocked. Expect delays.,1
Mon Jun 24 16:00:07 +0000 2019,2297059165,Disabled vehicle on CA-17 Southbound north of Glenwood Dr (Los Gatos). Right lane blocked. Expect delays.,1
Mon Jun 24 15:55:05 +0000 2019,2297059165,Obstruction on CA-17 Southbound north of Glenwood Dr (Los Gatos). Lane blocked. Expect delays.,1
Mon Jun 24 13:30:06 +0000 2019,2297059165,Obstruction on CA-1 Southbound north of CA-17 N (Santa Cruz). Lanes blocked. Expect delays.,1
Mon Jun 24 05:10:05 +0000 2019,2297059165,Accident on CA-17 Northbound south of E Hamilton Ave (Campbell). Center Divider blocked. Expect delays.,1
Mon Jun 24 05:05:05 +0000 2019,2297059165,Accident with injuries on CA-17 Northbound at CA-85 N (Los Gatos). Right lane blocked. Expect delays.,1
Mon Jun 24 02:10:05 +0000 2019,2297059165,Accident on CA-17 Northbound at CA-85 N (Los Gatos). Right lane blocked. Expect delays.,1
Mon Jun 24 02:00:05 +0000 2019,2297059165,Accident on CA-17 Southbound north of CA-85 N (Los Gatos). Right lane blocked. Expect delays.,1
Mon Jun 24 00:25:07 +0000 2019,2297059165,Obstruction on CA-17 Southbound north of Summit Rd (Los Gatos). All lanes open. Expect delays.,1
Mon Jun 24 00:20:05 +0000 2019,2297059165,Obstruction on CA-17 Southbound north of Summit Rd (Los Gatos). Lanes blocked. Expect delays.,1
Sun Jun 23 23:30:05 +0000 2019,2297059165,Residual delays on CA-17 Northbound at E Hamilton Ave (Campbell). Right shoulder blocked. Expect delays.,1
Sun Jun 23 23:25:07 +0000 2019,2297059165,Obstruction on CA-17 Northbound north of Old Santa Cruz Hwy (Los Gatos). Lanes blocked. Expect delays.,1
Sun Jun 23 20:25:06 +0000 2019,2297059165,Accident and Debris on CA-17 Northbound south of I-280 S (San Jose). At least 1 lane blocked. Expect delays.,1
Sun Jun 23 18:55:07 +0000 2019,2297059165,Residual delays on CA-17 Southbound north of Bear Creek Rd (Los Gatos). Right shoulder blocked. Expect delays.,1
Sun Jun 23 14:20:07 +0000 2019,2297059165,Obstruction on CA-17 Northbound north of Summit Rd (Los Gatos). Right shoulder blocked. Expect delays.,1
Sun Jun 23 13:35:05 +0000 2019,2297059165,Obstruction on CA-17 Northbound north of Summit Rd (Los Gatos). Lanes blocked. Expect delays.,1
Sun Jun 23 13:10:04 +0000 2019,2297059165,Accident on CA-17 Southbound north of Lark Ave (Los Gatos). Right shoulder blocked. Expect delays.,1
Sun Jun 23 11:30:05 +0000 2019,2297059165,Obstruction on CA-17 Northbound south of Laurel Rd (Los Gatos). Lane blocked. Expect delays.,1
Sun Jun 23 02:25:07 +0000 2019,2297059165,Obstruction on CA-17 Northbound at Granite Creek Rd (Scotts Valley). Center Divider blocked. Expect delays.,1
Sun Jun 23 01:10:05 +0000 2019,2297059165,Obstruction on CA-17 Southbound south of S Santa Cruz Ave (Los Gatos). Lanes blocked. Expect delays.,1
Sat Jun 22 21:35:05 +0000 2019,2297059165,Obstruction on CA-17 Northbound at Jarvis Rd (Scotts Valley). Lanes blocked. Expect delays.,1
Sat Jun 22 21:15:06 +0000 2019,2297059165,Obstruction on CA-17 Northbound south of E Hamilton Ave (Campbell). Lane blocked. Expect delays.,1
Sat Jun 22 05:10:06 +0000 2019,2297059165,Obstruction on CA-17 Southbound north of Summit Rd (Los Gatos). Right shoulder blocked. Expect delays.,1
Sat Jun 22 02:25:05 +0000 2019,2297059165,Residual delays on CA-17 Southbound south of S Santa Cruz Ave (Los Gatos). Right shoulder blocked. Expect delays.,1
Sat Jun 22 01:20:05 +0000 2019,2297059165,Accident on CA-17 Southbound north of E Hamilton Ave (Campbell). Right lane and shoulder blocked. Expect delays.,1
Sat Jun 22 01:05:05 +0000 2019,2297059165,Accident on CA-17 Southbound north of E Hamilton Ave (Campbell). Right shoulder blocked. Expect delays.,1
Sat Jun 22 00:55:06 +0000 2019,2297059165,Accident on CA-17 Southbound north of E Hamilton Ave (Campbell). Lane blocked. Expect delays.,1
Fri Jun 21 23:35:06 +0000 2019,2297059165,Residual delays on CA-1 Southbound south of CA-17 N (Santa Cruz). Center Divider blocked. Expect delays.,1
Fri Jun 21 22:05:06 +0000 2019,2297059165,Accident on CA-17 Southbound north of San Tomas Expy (Campbell). At least 1 lane blocked. Expect delays.,1
Fri Jun 21 21:00:05 +0000 2019,2297059165,Obstruction on CA-17 Northbound north of CA-85 N (Los Gatos). Lanes blocked. Expect delays.,1
Fri Jun 21 20:20:05 +0000 2019,2297059165,Residual delays on I-280 Southbound at CA-17 N (San Jose). Right shoulder blocked. Expect delays.,1
Fri Jun 21 20:10:07 +0000 2019,2297059165,Obstruction on I-280 Southbound at CA-17 N (San Jose). Lane blocked. Expect delays.,1
Fri Jun 21 17:45:05 +0000 2019,2297059165,Accident on CA-17 Southbound north of Summit Rd (Los Gatos). Right shoulder blocked. Expect delays.,1
Fri Jun 21 16:30:05 +0000 2019,2297059165,Obstruction on CA-17 Southbound north of Summit Rd (Los Gatos). Lanes blocked. Expect delays.,1
Fri Jun 21 14:10:05 +0000 2019,2297059165,Obstruction on CA-17 Northbound at I-280 S (San Jose). Lane blocked. Expect delays.,1
Fri Jun 21 04:45:07 +0000 2019,2297059165,Accident on CA-1 Northbound at CA-17 S (Santa Cruz). Lanes blocked. Expect delays.,1
Fri Jun 21 01:40:05 +0000 2019,2297059165,Obstruction on CA-17 Northbound at E Hamilton Ave (Campbell). On Ramp blocked. Expect delays.,1
Thu Jun 20 23:30:07 +0000 2019,2297059165,Obstruction on CA-17 Southbound south of San Tomas Expy (Campbell). Right shoulder blocked. Expect delays.,1
Thu Jun 20 22:40:06 +0000 2019,2297059165,Obstruction on CA-17 Southbound south of San Tomas Expy (Campbell). Lanes blocked. Expect delays.,1
Thu Jun 20 20:55:06 +0000 2019,2297059165,Severe traffic alert and Overturned vehicle on CA-17 Southbound south of Lark Ave (Los Gatos). Right lanes blocked. Expect delays.,1
Thu Jun 20 20:50:05 +0000 2019,2297059165,Overturned vehicle on CA-17 Southbound south of Lark Ave (Los Gatos). Right and center lanes blocked. Expect delays.,1
Thu Jun 20 20:30:05 +0000 2019,2297059165,Overturned vehicle on CA-17 Southbound south of CA-85 N (Los Gatos). Right and center lanes blocked. Expect delays.,1
Thu Jun 20 20:15:07 +0000 2019,2297059165,Overturned vehicle on CA-17 Southbound south of CA-85 N (Los Gatos). Right lane blocked. Expect delays.,1
Thu Jun 20 20:05:07 +0000 2019,2297059165,Obstruction on I-280 Southbound at CA-17 S (San Jose). Left shoulder blocked. Expect delays.,1
Thu Jun 20 20:00:06 +0000 2019,2297059165,Obstruction on I-280 Southbound at CA-17 S (San Jose). Lane blocked. Expect delays.,1
Thu Jun 20 17:05:06 +0000 2019,2297059165,Obstruction on CA-17 Northbound at I-280 S (San Jose). Right shoulder blocked. Expect delays.,1
Thu Jun 20 15:55:05 +0000 2019,2297059165,Obstruction on CA-17 Southbound north of S Santa Cruz Ave (Los Gatos). Lanes blocked. Expect delays.,1
Thu Jun 20 15:15:06 +0000 2019,2297059165,Residual delays on CA-17 Southbound north of Los Gatos Saratoga Rd (Los Gatos). Right shoulder blocked. Expect delays.,1
Thu Jun 20 13:00:06 +0000 2019,2297059165,Overturned vehicle and Accident with injuries on CA-17 Southbound north of Summit Rd (Los Gatos). Lanes blocked. Expect delays.,1
Thu Jun 20 08:50:08 +0000 2019,2297059165,Obstruction on CA-17 Southbound north of Summit Rd (Los Gatos). Right shoulder blocked. Expect delays.,1
Thu Jun 20 00:20:07 +0000 2019,2297059165,Obstruction on CA-17 Northbound north of San Tomas Expy (Campbell). Lanes blocked. Expect delays.,1
Wed Jun 19 23:25:06 +0000 2019,2297059165,Residual delays on CA-1 Southbound at CA-17 N (Santa Cruz). Center Divider blocked. Expect delays.,1
Wed Jun 19 22:45:06 +0000 2019,2297059165,Obstruction on CA-17 Southbound at Mt Hermon Rd (Scotts Valley). Lane blocked. Expect delays.,1
Wed Jun 19 22:15:05 +0000 2019,2297059165,Obstruction on CA-17 Southbound south of Los Gatos Saratoga Rd (Los Gatos). Lanes blocked. Expect delays.,1
Wed Jun 19 13:00:06 +0000 2019,2297059165,Obstruction on CA-17 Northbound south of Jarvis Rd (Scotts Valley). Right shoulder blocked. Expect delays.,1
Tue Jun 18 22:20:06 +0000 2019,2297059165,Residual delays on I-280 Southbound north of CA-17 N (San Jose). Right shoulder blocked. Expect delays.,1
Tue Jun 18 21:45:06 +0000 2019,2297059165,Obstruction on CA-17 Southbound ramp to CA-85 N (Los Gatos). At least 1 lane blocked. Expect delays.,1
Tue Jun 18 18:20:06 +0000 2019,2297059165,Obstruction on CA-17 Northbound at Summit Rd (Los Gatos). Lanes blocked. Expect delays.,1
Tue Jun 18 17:35:06 +0000 2019,2297059165,Obstruction on CA-1 Southbound north of CA-17 N (Santa Cruz). Right lane blocked. Expect delays.,1
Tue Jun 18 14:25:05 +0000 2019,2297059165,Accident with injuries on CA-85 Northbound at CA-17 S (Los Gatos). HOV blocked. Expect delays.,1
Tue Jun 18 13:45:06 +0000 2019,2297059165,Obstruction on CA-17 Southbound south of Pasatiempo Dr (Santa Cruz). Lanes blocked. Expect delays.,1
Tue Jun 18 05:25:05 +0000 2019,2297059165,Fire on CA-17 Northbound at E Hamilton Ave (Campbell). Lanes blocked. Expect delays.,1
Mon Jun 17 19:45:05 +0000 2019,2297059165,Obstruction on CA-17 Northbound south of San Tomas Expy (Campbell). Lane blocked. Expect delays.,1
Mon Jun 17 15:20:05 +0000 2019,2297059165,Obstruction on CA-17 Southbound north of Summit Rd (Los Gatos). Right lane blocked. Expect delays.,1
Mon Jun 17 06:25:06 +0000 2019,2297059165,Obstruction on CA-17 Southbound south of Summit Rd (Los Gatos). Lanes blocked. Expect delays.,1
Mon Jun 17 06:15:05 +0000 2019,2297059165,Obstruction on CA-17 Southbound south of Bear Creek Rd (Los Gatos). Lanes blocked. Expect delays.,1
Mon Jun 17 05:50:06 +0000 2019,2297059165,Obstruction on CA-17 Northbound south of Mt Hermon Rd (Scotts Valley). Lanes blocked. Expect delays.,1
Mon Jun 17 04:15:05 +0000 2019,2297059165,Obstruction on CA-17 Northbound at Pasatiempo Dr (Santa Cruz). Lanes blocked. Expect delays.,1
Mon Jun 17 02:55:06 +0000 2019,2297059165,Obstruction on CA-17 Northbound west of Madrone Dr (Los Gatos). Lanes blocked. Expect delays.,1
Mon Jun 17 02:25:05 +0000 2019,2297059165,Obstruction on CA-17 Southbound north of Alma Bridge Rd (Los Gatos). Right shoulder blocked. Expect delays.,1
Mon Jun 17 02:15:07 +0000 2019,2297059165,Obstruction on CA-17 Southbound north of Alma Bridge Rd (Los Gatos). Center Divider blocked. Expect delays.,1
Mon Jun 17 01:25:06 +0000 2019,2297059165,Accident on CA-17 Southbound north of San Tomas Expy (Campbell). Right shoulder blocked. Expect delays.,1
Sun Jun 16 23:40:05 +0000 2019,2297059165,Obstruction on CA-17 Southbound north of Bear Creek Rd (Los Gatos). Lanes blocked. Expect delays.,1
Sun Jun 16 20:20:07 +0000 2019,2297059165,Residual delays on CA-17 Northbound north of E Hamilton Ave (Campbell). Right shoulder blocked. Expect delays.,1
Sun Jun 16 20:15:06 +0000 2019,2297059165,Accident on CA-17 Northbound at I-280 S (San Jose). Right shoulder blocked. Expect delays.,1
Sun Jun 16 20:05:05 +0000 2019,2297059165,Residual delays on CA-17 Southbound north of Summit Rd (Los Gatos). Right shoulder blocked. Expect delays.,1
Sun Jun 16 19:15:06 +0000 2019,2297059165,Residual delays on CA-17 Northbound north of Summit Rd (Los Gatos). Right shoulder blocked. Expect delays.,1
Sun Jun 16 18:25:06 +0000 2019,2297059165,Accident on CA-17 Southbound at Summit Rd (Los Gatos). Lanes blocked. Expect delays.,1
Sun Jun 16 17:45:05 +0000 2019,2297059165,Obstruction on CA-17 Northbound north of Summit Rd (Los Gatos). Lanes blocked. Expect delays.,1
Sun Jun 16 15:10:05 +0000 2019,2297059165,Obstruction on I-280 Southbound at CA-17 S (San Jose). Lanes blocked. Expect delays.,1
Sun Jun 16 13:50:06 +0000 2019,2297059165,Obstruction on CA-17 Northbound north of Summit Rd (Los Gatos). Lane blocked. Expect delays.,1
Sun Jun 16 10:30:05 +0000 2019,2297059165,Obstruction on CA-1 Southbound at CA-17 N (Santa Cruz). Lanes blocked. Expect delays.,1
Sun Jun 16 06:50:05 +0000 2019,2297059165,Obstruction on CA-17 Northbound north of Pasatiempo Dr (Santa Cruz). Lane open. Expect delays.,1
Sun Jun 16 05:00:07 +0000 2019,2297059165,Accident on CA-17 Northbound south of Bear Creek Rd (Los Gatos). Right shoulder blocked. Expect delays.,1
Sun Jun 16 03:30:06 +0000 2019,2297059165,Accident on CA-17 Northbound north of Bear Creek Rd (Los Gatos). Right shoulder blocked. Expect delays.,1
Sun Jun 16 01:05:05 +0000 2019,2297059165,Obstruction on CA-1 Southbound north of CA-17 N (Santa Cruz). On Ramp blocked. Expect delays.,1
Sun Jun 16 00:05:04 +0000 2019,2297059165,Fire on CA-17 Southbound north of Lark Ave (Los Gatos). Right shoulder blocked. Expect delays.,1
Sat Jun 15 23:05:05 +0000 2019,2297059165,Accident on CA-1 Southbound at CA-17 N (Santa Cruz). Right shoulder blocked. Expect delays.,1
Sat Jun 15 20:55:07 +0000 2019,2297059165,Obstruction on CA-17 Northbound south of Bear Creek Rd (Los Gatos). Lane blocked. Expect delays.,1
Sat Jun 15 20:15:05 +0000 2019,2297059165,Obstruction on CA-17 Northbound south of E Hamilton Ave (Campbell). Lanes blocked. Expect delays.,1
Sat Jun 15 18:35:06 +0000 2019,2297059165,Obstruction on I-280 Northbound south of CA-17 S (San Jose). Lane blocked. Expect delays.,1
Sat Jun 15 18:15:05 +0000 2019,2297059165,Obstruction on CA-17 Northbound north of San Tomas Expy (Campbell). Lanes blocked. Expect delays.,1
Sat Jun 15 15:55:07 +0000 2019,2297059165,Obstruction on CA-85 Northbound at CA-17 N (Los Gatos). Lanes blocked. Expect delays.,1
Sat Jun 15 13:50:05 +0000 2019,2297059165,Obstruction on CA-17 Southbound north of Summit Rd (Los Gatos). Right shoulder blocked. Expect delays.,1
Sat Jun 15 13:45:07 +0000 2019,2297059165,Obstruction on CA-17 Southbound north of Summit Rd (Los Gatos). Lanes blocked. Expect delays.,1
Sat Jun 15 10:30:07 +0000 2019,2297059165,Accident on CA-17 Southbound at Lark Ave (Los Gatos). Lane blocked. Expect delays.,1
Sat Jun 15 10:20:06 +0000 2019,2297059165,Accident on CA-17 Southbound at Lark Ave (Los Gatos). Right shoulder blocked. Expect delays.,1
Sat Jun 15 06:35:06 +0000 2019,2297059165,Obstruction on CA-17 Northbound at Crescent Dr (Scotts Valley). Lanes blocked. Expect delays.,1
Sat Jun 15 00:30:06 +0000 2019,2297059165,Accident on CA-17 Northbound north of Old Santa Cruz Hwy (Los Gatos). Lane blocked. Expect delays.,1
Sat Jun 15 00:25:05 +0000 2019,2297059165,Obstruction on CA-17 Southbound north of Los Gatos Saratoga Rd (Los Gatos). Lane blocked. Expect delays.,1
Sat Jun 15 00:10:06 +0000 2019,2297059165,Obstruction on CA-17 Southbound north of Los Gatos Saratoga Rd (Los Gatos). Right shoulder blocked. Expect delays.,1
Fri Jun 14 23:30:06 +0000 2019,2297059165,Residual delays on CA-17 Northbound north of CA-85 N (Los Gatos). Right shoulder blocked. Expect delays.,1
Fri Jun 14 23:15:05 +0000 2019,2297059165,Accident on CA-17 Northbound north of CA-85 N (Los Gatos). Right shoulder blocked. Expect delays.,1
Fri Jun 14 23:10:05 +0000 2019,2297059165,Accident on CA-17 Northbound north of CA-85 N (Los Gatos). Lanes blocked. Expect delays.,1
Fri Jun 14 21:40:06 +0000 2019,2297059165,Obstruction on CA-17 Northbound north of San Tomas Expy (Campbell). Right shoulder blocked. Expect delays.,1
Fri Jun 14 21:25:07 +0000 2019,2297059165,Obstruction on CA-1 Southbound north of CA-17 N (Santa Cruz). Lane blocked. Expect delays.,1
Fri Jun 14 19:55:05 +0000 2019,2297059165,Obstruction on CA-17 Northbound at I-280 S (San Jose). Lane blocked. Expect delays.,1
Fri Jun 14 19:50:06 +0000 2019,2297059165,Obstruction on CA-17 Northbound at I-280 S (San Jose). Right shoulder blocked. Expect delays.,1
Fri Jun 14 19:05:07 +0000 2019,2297059165,Obstruction on CA-17 Southbound north of Summit Rd (Los Gatos). Right shoulder blocked. Expect delays.,1
Fri Jun 14 18:15:08 +0000 2019,2297059165,Disabled tractor trailer on CA-17 Northbound entering at Pasatiempo Dr (Santa Cruz). On Ramp blocked. Expect delays.,1
Fri Jun 14 18:10:06 +0000 2019,2297059165,Obstruction on CA-17 Northbound at Pasatiempo Dr (Santa Cruz). On Ramp blocked. Expect delays.,1
Fri Jun 14 15:55:05 +0000 2019,2297059165,Vehicle fire on CA-17 Southbound at Summit Rd (Los Gatos). Lane blocked. Expect delays.,1
Fri Jun 14 15:45:06 +0000 2019,2297059165,Obstruction on CA-17 Northbound at Old Santa Cruz Hwy (Los Gatos). Lanes blocked. Expect delays.,1
Fri Jun 14 09:15:06 +0000 2019,2297059165,Accident on CA-17 Southbound at CA-1 N (Santa Cruz). Right shoulder blocked. Expect delays.,1
Fri Jun 14 09:00:06 +0000 2019,2297059165,Accident on CA-17 Southbound north of CA-1 N (Santa Cruz). Right shoulder blocked. Expect delays.,1
Fri Jun 14 07:15:05 +0000 2019,2297059165,Obstruction on CA-17 Southbound at San Tomas Expy (Campbell). Off Ramp blocked. Expect delays.,1
Fri Jun 14 05:15:08 +0000 2019,2297059165,Accident on CA-17 Southbound south of Summit Rd (Los Gatos). Lanes blocked. Expect delays.,1
Fri Jun 14 03:45:05 +0000 2019,2297059165,Obstruction on CA-1 Northbound north of CA-17 S (Santa Cruz). Lane blocked. Expect delays.,1
Thu Jun 13 23:25:06 +0000 2019,2297059165,Accident on CA-1 Southbound south of CA-17 N (Santa Cruz). Lanes blocked. Expect delays.,1
Thu Jun 13 23:00:07 +0000 2019,2297059165,Obstruction on CA-17 Northbound north of CA-1 S (Santa Cruz). Lane blocked. Expect delays.,1
Thu Jun 13 22:20:05 +0000 2019,2297059165,Obstruction on CA-17 Northbound south of San Tomas Expy (Campbell). Right shoulder blocked. Expect delays.,1
Thu Jun 13 22:15:06 +0000 2019,2297059165,Obstruction on CA-17 Northbound south of San Tomas Expy (Campbell). Lanes blocked. Expect delays.,1
Thu Jun 13 21:50:06 +0000 2019,2297059165,Residual delays on CA-17 Southbound at CA-1 N (Santa Cruz). Right shoulder blocked. Expect delays.,1
Thu Jun 13 20:30:06 +0000 2019,2297059165,Debris on CA-17 Northbound north of E Hamilton Ave (Campbell). Lanes blocked. Expect delays.,1
Thu Jun 13 04:40:05 +0000 2019,2297059165,Obstruction on CA-17 Northbound at Old Santa Cruz Hwy (Los Gatos). Lanes blocked. Expect delays.,1
Wed Jun 12 23:50:06 +0000 2019,2297059165,Obstruction on CA-85 Southbound south of CA-17 S (Los Gatos). 2nd lane from the left blocked. Expect delays.,1
Wed Jun 12 22:25:07 +0000 2019,2297059165,Obstruction on CA-17 Northbound at Mt Hermon Rd (Scotts Valley). Lane blocked. Expect delays.,1
Wed Jun 12 18:35:06 +0000 2019,2297059165,Obstruction on CA-17 Northbound north of Pasatiempo Dr (Santa Cruz). Lanes blocked. Expect delays.,1
Wed Jun 12 14:05:06 +0000 2019,2297059165,Obstruction on CA-17 Southbound south of I-280 S (San Jose). Right shoulder blocked. Expect delays.,1
Wed Jun 12 13:55:05 +0000 2019,2297059165,Obstruction on CA-17 Southbound south of I-280 S (San Jose). Lanes blocked. Expect delays.,1
Wed Jun 12 08:20:08 +0000 2019,2297059165,Obstruction on CA-17 Northbound south of Mt Hermon Rd (Scotts Valley). Lane open. Expect delays.,1
Wed Jun 12 05:25:06 +0000 2019,2297059165,Accident with injuries on CA-17 Northbound south of Summit Rd (Los Gatos). Lane blocked. Expect delays.,1
Wed Jun 12 05:05:05 +0000 2019,2297059165,Accident with injuries on CA-17 Northbound south of Summit Rd (Los Gatos). Lanes blocked. Expect delays.,1
Wed Jun 12 03:35:07 +0000 2019,2297059165,Accident with injuries on CA-17 Southbound at I-280 S (San Jose). Lanes blocked. Expect delays.,1
Wed Jun 12 02:00:06 +0000 2019,2297059165,Residual delays on CA-17 Southbound north of Hebard Rd (Los Gatos). Right shoulder blocked. Expect delays.,1
Wed Jun 12 00:25:06 +0000 2019,2297059165,Accident on CA-17 Southbound north of CA-85 S (Los Gatos). Right lane and shoulder blocked. Expect delays.,1
Wed Jun 12 00:20:06 +0000 2019,2297059165,Accident on CA-17 Southbound north of CA-85 S (Los Gatos). Right shoulder blocked. Expect delays.,1
Tue Jun 11 23:05:06 +0000 2019,2297059165,Obstruction on CA-17 Northbound at San Tomas Expy (Campbell). Center Divider blocked. Expect delays.,1
Tue Jun 11 22:20:06 +0000 2019,2297059165,Obstruction on CA-17 Southbound south of S Santa Cruz Ave (Los Gatos). Lane blocked. Expect delays.,1
Tue Jun 11 22:05:05 +0000 2019,2297059165,Disabled vehicle and Spill on CA-17 Northbound exiting at E Hamilton Ave (Campbell). Off Ramp blocked. Expect delays.,1
Tue Jun 11 21:10:05 +0000 2019,2297059165,Obstruction on CA-17 Southbound north of San Tomas Expy (Campbell). Lane blocked. Expect delays.,1
Tue Jun 11 19:05:06 +0000 2019,2297059165,Obstruction on CA-17 Southbound at CA-1 N (Santa Cruz). Center Divider blocked. Expect delays.,1
Tue Jun 11 17:30:05 +0000 2019,2297059165,Accident on I-280 Northbound south of CA-17 S (San Jose). Lane blocked. Expect delays.,1
Tue Jun 11 14:35:05 +0000 2019,2297059165,Obstruction on CA-17 Southbound north of E Hamilton Ave (Campbell). Lanes blocked. Expect delays.,1
Tue Jun 11 05:15:05 +0000 2019,2297059165,Accident on CA-17 Southbound south of Granite Creek Rd (Scotts Valley). Right shoulder blocked. Expect delays.,1
Tue Jun 11 04:15:05 +0000 2019,2297059165,Residual delays on CA-17 Northbound north of Mt Hermon Rd (Scotts Valley). Right shoulder blocked. Expect delays.,1
Tue Jun 11 03:55:08 +0000 2019,2297059165,Obstruction on CA-17 Northbound north of Summit Rd (Los Gatos). Lanes blocked. Expect delays.,1
